Activo,Género,Ciudadano_65+,Pareja,Dependientes,Meses_Contrato,Servicio_Teléfono,Varias_Líneas,Servicio_Internet,Seguridad_Online,Respaldo_Online,Protección_Dispositivo,Soporte_Técnico,Streaming_TV,Streaming_Películas,Contrato,Factura_Electrónica,Método_Pago,Cargos_Mensuales,Cargo_Total,ID,Cargos_Diarios,Bucket_Tenure
0,Male,0,True,False,30,True,0,No,-1,-1,-1,-1,-1,-1,Two year,False,Mailed check,19.05,637.55,4774-HHGGS,0.64,25-36
0,Female,0,True,True,12,False,-1,DSL,0,0,0,1,0,0,One year,False,Credit card (automatic),30.25,368.85,4776-XSKYQ,1.01,7-12
0,Male,0,True,False,63,True,0,Fiber optic,1,1,1,1,1,1,Two year,True,Credit card (automatic),110.1,6705.7,4778-IZARL,3.67,60+
0,Male,0,True,True,48,True,1,No,-1,-1,-1,-1,-1,-1,Two year,False,Mailed check,23.55,1173.35,4779-ZGICK,0.78,37-60
0,Male,0,True,True,1,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,True,Bank transfer (automatic),20.15,20.15,4781-ZXYGU,0.67,0-6
0,Female,1,True,False,71,True,1,DSL,1,1,1,1,0,1,Two year,True,Bank transfer (automatic),82.7,5831.2,4782-OSFXZ,2.76,60+
0,Female,0,True,False,61,True,1,No,-1,-1,-1,-1,-1,-1,Two year,False,Mailed check,24.4,1417.9,4785-FCIFB,0.81,60+
0,Male,1,False,False,5,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,False,Bank transfer (automatic),20.05,94.15,4785-NKHCX,0.67,0-6
1,Male,1,True,False,46,False,-1,DSL,0,1,1,1,1,1,One year,True,Bank transfer (automatic),59.9,2816.65,4785-QRJHC,2.0,37-60
1,Male,0,False,False,1,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,False,Mailed check,20.2,20.2,4786-UKSNZ,0.67,0-6
1,Male,0,True,False,47,True,1,Fiber optic,1,0,1,1,1,1,One year,True,Credit card (automatic),110.85,5275.8,4789-KWMXN,3.7,37-60
1,Male,0,True,False,59,True,1,Fiber optic,0,0,1,0,1,1,One year,True,Bank transfer (automatic),99.5,5961.1,4791-QRGMF,3.32,37-60
1,Female,1,True,False,5,True,1,Fiber optic,0,1,0,0,0,0,Month-to-month,True,Electronic check,81.0,371.65,4795-KTRTH,2.7,0-6
0,Male,0,False,False,26,True,0,No,-1,-1,-1,-1,-1,-1,One year,False,Credit card (automatic),19.8,457.3,4795-UXVCJ,0.66,25-36
0,Female,0,False,False,40,True,0,DSL,1,1,0,0,1,0,Month-to-month,False,Mailed check,65.1,2586.0,4795-WRNVT,2.17,37-60
1,Female,0,False,True,1,True,0,DSL,1,1,0,1,0,0,Month-to-month,True,Electronic check,60.0,60.0,4797-AXPXK,2.0,0-6
0,Male,0,True,True,7,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,True,Bank transfer (automatic),20.25,174.7,4797-MIWUM,0.68,7-12
1,Female,0,True,True,48,True,1,Fiber optic,1,1,0,0,1,1,One year,True,Credit card (automatic),103.25,5037.55,4800-CZMPC,3.44,37-60
1,Female,0,False,False,1,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,True,Mailed check,19.9,19.9,4800-VHZKI,0.66,0-6
0,Female,0,True,True,11,False,-1,DSL,1,0,0,0,0,0,Month-to-month,True,Electronic check,29.6,346.45,4801-JZAZL,0.99,7-12
0,Male,0,False,True,8,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,False,Bank transfer (automatic),19.45,159.2,4801-KFYKL,0.65,7-12
1,Female,1,False,False,38,True,1,Fiber optic,0,0,0,1,1,1,Month-to-month,True,Electronic check,99.55,3734.25,4803-AXVYP,3.32,37-60
0,Male,0,True,True,34,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,False,Mailed check,20.8,635.9,4803-LBYPN,0.69,25-36
0,Male,0,True,True,19,True,0,No,-1,-1,-1,-1,-1,-1,Two year,False,Mailed check,20.2,387.4,4804-NCPET,0.67,13-24
,Male,1,True,False,61,True,1,DSL,0,1,0,0,0,1,One year,False,Bank transfer (automatic),64.05,3902.6,4805-ZRGEZ,2.13,60+
0,Female,1,True,False,70,True,1,Fiber optic,1,1,1,1,1,1,Two year,True,Electronic check,113.65,7714.65,4806-DXQCE,3.79,60+
1,Female,0,True,False,1,True,0,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Electronic check,68.95,68.95,4806-HIPDW,2.3,0-6
1,Male,0,False,False,4,True,0,Fiber optic,0,0,0,0,0,1,Month-to-month,True,Electronic check,79.9,324.3,4806-KEXQR,2.66,0-6
0,Female,0,False,False,51,True,0,No,-1,-1,-1,-1,-1,-1,Two year,False,Bank transfer (automatic),20.65,1020.75,4807-IZYOZ,0.69,37-60
0,Female,0,True,False,35,True,0,DSL,1,0,0,0,1,0,One year,True,Bank transfer (automatic),62.15,2215.45,4808-YNLEU,2.07,25-36
0,Male,0,False,False,30,True,1,Fiber optic,0,0,0,1,0,1,Month-to-month,True,Credit card (automatic),89.9,2723.15,4811-JBUVU,3.0,25-36
0,Female,0,True,False,8,True,1,Fiber optic,0,0,0,1,0,1,Month-to-month,True,Electronic check,90.25,743.75,4813-HQMGZ,3.01,7-12
0,Female,0,True,False,4,False,-1,DSL,0,0,0,0,0,0,Month-to-month,True,Electronic check,25.15,99.95,4815-GBTCD,0.84,0-6
0,Female,0,False,False,10,True,0,No,-1,-1,-1,-1,-1,-1,One year,True,Mailed check,19.3,185.2,4815-TUMEQ,0.64,7-12
0,Male,0,True,True,72,True,1,Fiber optic,1,1,1,1,0,1,One year,True,Credit card (automatic),104.9,7537.5,4815-YOSUK,3.5,60+
1,Male,1,False,False,2,True,0,DSL,0,0,0,0,0,0,Month-to-month,True,Electronic check,44.7,93.7,4816-JBHOV,1.49,0-6
1,Female,0,False,False,23,True,1,Fiber optic,0,1,0,0,0,0,Month-to-month,True,Electronic check,79.15,1676.95,4816-LXZYW,2.64,13-24
0,Male,0,True,True,50,True,0,Fiber optic,0,1,1,1,1,1,One year,True,Bank transfer (automatic),103.4,5236.4,4816-OKWNX,3.45,37-60
0,Female,0,True,True,71,True,0,No,-1,-1,-1,-1,-1,-1,Two year,False,Bank transfer (automatic),19.85,1326.35,4817-KEQSP,0.66,60+
1,Female,0,False,False,10,True,1,Fiber optic,0,1,0,0,0,0,Month-to-month,True,Credit card (automatic),81.0,818.05,4817-QRJSX,2.7,7-12
1,Female,0,False,False,30,True,1,Fiber optic,0,1,0,0,1,1,Month-to-month,True,Electronic check,100.2,2983.8,4817-VYYWS,3.34,25-36
1,Male,0,True,False,29,True,1,Fiber optic,0,1,0,0,0,0,Month-to-month,True,Bank transfer (automatic),80.15,2265.25,4818-DRBQT,2.67,25-36
1,Female,1,False,False,20,True,1,Fiber optic,1,0,0,0,0,0,Month-to-month,True,Electronic check,79.15,1520.9,4818-QIUFN,2.64,13-24
0,Male,0,False,False,18,False,-1,DSL,0,0,0,0,0,0,Month-to-month,False,Mailed check,25.15,476.8,4819-HJPIW,0.84,13-24
0,Female,0,True,True,32,True,1,Fiber optic,1,0,0,0,1,0,Month-to-month,False,Electronic check,89.6,2901.8,4821-SJHJV,2.99,25-36
0,Female,0,True,True,72,True,0,No,-1,-1,-1,-1,-1,-1,Two year,True,Credit card (automatic),20.1,1326.25,4821-WQOYN,0.67,60+
0,Male,0,True,False,72,True,1,Fiber optic,0,1,1,0,1,1,Two year,True,Bank transfer (automatic),103.75,7346.2,4822-LPTYJ,3.46,60+
1,Female,0,False,False,13,True,1,Fiber optic,0,1,1,0,0,0,Month-to-month,True,Electronic check,84.45,1058.6,4822-NGOCH,2.82,13-24
1,Male,1,False,False,8,True,1,Fiber optic,0,0,1,0,1,1,Month-to-month,True,Electronic check,100.6,819.4,4822-RVYBB,3.35,7-12
1,Male,0,False,False,25,True,1,Fiber optic,0,0,0,0,0,1,Month-to-month,True,Electronic check,84.8,2043.45,4822-YCXMX,2.83,25-36
0,Female,1,False,False,22,True,0,Fiber optic,1,1,0,0,0,0,Month-to-month,False,Electronic check,81.7,1820.9,4824-GUCBY,2.72,13-24
0,Male,0,True,False,42,True,0,No,-1,-1,-1,-1,-1,-1,Two year,False,Electronic check,20.25,835.5,4825-FUREZ,0.68,37-60
0,Female,0,False,False,61,False,-1,DSL,1,1,1,1,0,0,One year,False,Credit card (automatic),43.7,2696.55,4825-XJGDM,1.46,60+
0,Male,0,False,True,35,True,0,DSL,0,0,0,1,1,1,One year,True,Mailed check,72.1,2495.15,4826-DXMUP,2.4,25-36
0,Female,0,False,False,40,True,0,Fiber optic,0,1,0,0,0,0,Month-to-month,False,Credit card (automatic),74.8,2971.7,4826-TZEVA,2.49,37-60
1,Male,1,True,False,1,True,1,Fiber optic,0,0,0,0,1,0,Month-to-month,True,Electronic check,86.05,86.05,4826-XTSOH,2.87,0-6
0,Female,0,True,True,72,True,1,DSL,1,0,1,1,1,1,Two year,True,Bank transfer (automatic),83.3,6042.7,4827-DPADN,2.78,60+
0,Female,1,True,True,66,True,1,Fiber optic,1,1,0,1,1,1,One year,True,Credit card (automatic),110.6,7210.85,4827-LTQRJ,3.69,60+
0,Male,0,False,False,20,True,0,DSL,0,1,0,0,0,0,Month-to-month,True,Mailed check,51.8,1023.85,4827-USJHP,1.73,13-24
0,Female,0,True,True,16,True,1,Fiber optic,0,1,0,0,0,0,Month-to-month,True,Credit card (automatic),79.95,1267.95,4828-FAZPK,2.66,13-24
1,Female,0,False,False,46,True,1,Fiber optic,0,0,0,0,1,1,Month-to-month,False,Bank transfer (automatic),96.05,4399.5,4829-AUOAX,3.2,37-60
0,Female,1,True,False,72,True,1,Fiber optic,1,1,1,0,1,1,Two year,True,Electronic check,112.4,8046.85,4829-ZLJTK,3.75,60+
0,Male,0,False,True,19,True,1,No,-1,-1,-1,-1,-1,-1,Month-to-month,True,Credit card (automatic),24.1,439.2,4830-FAXFM,0.8,13-24
1,Male,0,True,True,29,True,0,Fiber optic,1,0,0,0,1,1,Month-to-month,False,Credit card (automatic),94.65,2649.15,4831-EOBFE,3.16,25-36
0,Male,1,True,False,65,True,1,Fiber optic,0,1,1,0,1,1,One year,True,Bank transfer (automatic),103.15,6792.45,4832-VRBMR,3.44,60+
0,Male,1,True,False,67,True,1,Fiber optic,1,1,0,0,0,0,Month-to-month,False,Bank transfer (automatic),83.85,5588.8,4833-QTJNO,2.8,60+
0,Male,0,False,False,39,True,0,DSL,0,0,0,1,0,0,Two year,True,Bank transfer (automatic),49.8,1971.15,4835-YSJMR,1.66,37-60
0,Female,0,True,False,72,True,1,No,-1,-1,-1,-1,-1,-1,Two year,False,Credit card (automatic),25.0,1849.2,4836-WNFNO,0.83,60+
0,Female,0,False,False,47,False,-1,DSL,1,0,1,1,0,0,Two year,False,Mailed check,41.9,1875.25,4837-PZTIC,1.4,37-60
0,Female,0,True,False,65,True,1,Fiber optic,1,1,0,1,1,0,One year,True,Bank transfer (automatic),100.15,6643.5,4837-QUSFT,3.34,60+
0,Female,1,False,False,56,True,1,Fiber optic,0,1,1,0,1,1,Month-to-month,False,Electronic check,104.75,5841.35,4840-ORQXB,3.49,37-60
1,Female,1,False,False,1,True,0,Fiber optic,0,1,0,0,0,1,Month-to-month,True,Electronic check,86.0,86.0,4844-JJWUY,2.87,0-6
1,Female,1,True,False,37,True,1,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Electronic check,76.5,2868.15,4846-WHAFZ,2.55,37-60
1,Female,0,False,False,1,True,0,DSL,0,0,0,0,0,0,Month-to-month,True,Bank transfer (automatic),44.9,44.9,4847-QNOKA,1.5,0-6
0,Female,1,False,False,6,True,0,Fiber optic,0,0,0,0,1,1,Month-to-month,True,Electronic check,89.35,567.8,4847-TAJYI,2.98,0-6
0,Female,1,False,False,56,True,1,DSL,1,0,1,1,0,1,Two year,False,Bank transfer (automatic),73.25,4054.2,4849-PYRLQ,2.44,37-60
0,Male,0,True,True,40,True,0,Fiber optic,0,0,1,0,1,0,One year,True,Electronic check,85.05,3355.65,4851-BQDNX,2.84,37-60
0,Male,0,True,False,5,True,1,Fiber optic,1,0,0,0,0,1,Month-to-month,True,Electronic check,89.15,413.25,4853-OITSN,2.97,0-6
1,Male,0,False,False,70,True,1,Fiber optic,1,0,0,1,1,1,Two year,True,Credit card (automatic),104.0,7250.15,4853-RULSV,3.47,60+
0,Female,1,False,False,3,True,0,Fiber optic,0,0,1,0,0,0,Month-to-month,False,Electronic check,73.85,196.4,4854-CIDCF,2.46,0-6
0,Male,0,True,True,2,True,0,DSL,1,1,0,1,0,0,Two year,False,Mailed check,59.5,130.5,4854-SSLTN,1.98,0-6
1,Female,0,False,False,1,True,0,DSL,0,0,0,0,0,0,Month-to-month,True,Electronic check,44.1,44.1,4855-SNKMY,1.47,0-6
0,Female,0,True,True,58,False,-1,DSL,0,0,1,1,1,1,Two year,True,Credit card (automatic),55.5,3166.9,4859-ZSRDZ,1.85,37-60
0,Male,0,False,False,13,True,0,Fiber optic,1,0,0,0,0,0,Month-to-month,True,Credit card (automatic),73.75,956.65,4860-IJUDE,2.46,13-24
0,Male,0,False,False,10,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,False,Electronic check,20.0,185.4,4860-YZGZM,0.67,7-12
0,Male,1,True,True,66,True,1,Fiber optic,1,1,1,1,1,1,One year,True,Electronic check,116.25,7862.25,4868-AADLV,3.88,60+
0,Male,0,True,False,56,True,0,Fiber optic,0,0,0,0,0,1,One year,True,Electronic check,80.9,4557.5,4869-EPIUS,2.7,37-60
1,Female,1,False,False,1,True,0,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Electronic check,69.65,69.65,4871-JTKJF,2.32,0-6
0,Female,0,True,False,71,False,-1,DSL,1,1,1,1,0,0,Two year,True,Bank transfer (automatic),47.6,3377.8,4872-JCVCA,1.59,60+
0,Male,0,False,False,56,True,1,DSL,1,1,0,1,0,0,One year,True,Bank transfer (automatic),64.65,3665.55,4872-VXRIL,2.16,37-60
1,Male,0,False,False,24,True,0,Fiber optic,0,0,0,0,1,1,Month-to-month,True,Electronic check,90.35,2238.5,4873-ILOLJ,3.01,13-24
1,Male,0,False,False,1,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,False,Mailed check,20.0,20.0,4877-EVATK,0.67,0-6
0,Female,0,True,True,55,True,1,DSL,1,1,0,1,0,1,One year,True,Bank transfer (automatic),75.75,4264.25,4877-TSOFF,2.52,37-60
0,Male,0,True,True,42,True,0,No,-1,-1,-1,-1,-1,-1,Two year,False,Mailed check,20.7,828.85,4878-BUNFV,0.69,37-60
,Female,0,False,False,2,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,False,Bank transfer (automatic),18.75,53.15,4878-SMQBX,0.62,0-6
0,Female,0,True,True,42,True,0,Fiber optic,0,0,1,0,1,1,Month-to-month,True,Electronic check,92.15,3875.4,4879-GZLFH,3.07,37-60
0,Male,0,False,False,14,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,False,Credit card (automatic),19.6,300.4,4881-GQJTW,0.65,13-24
0,Male,1,True,True,10,False,-1,DSL,0,0,0,0,0,1,Month-to-month,True,Bank transfer (automatic),34.55,362.6,4881-JVQOD,1.15,7-12
0,Female,0,True,True,22,True,1,No,-1,-1,-1,-1,-1,-1,Two year,False,Credit card (automatic),25.25,555.4,4883-KCPZJ,0.84,13-24
1,Male,0,True,True,32,True,0,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Bank transfer (automatic),69.75,2347.9,4883-QICIH,2.33,25-36
0,Male,0,True,False,39,True,0,No,-1,-1,-1,-1,-1,-1,Two year,True,Bank transfer (automatic),20.45,790.0,4884-LEVMQ,0.68,37-60
0,Female,1,False,False,57,True,1,Fiber optic,1,0,1,1,0,1,Two year,False,Credit card (automatic),101.3,5779.6,4884-TVUQF,3.38,37-60
0,Female,1,False,False,8,True,0,Fiber optic,0,1,0,0,1,0,Month-to-month,True,Electronic check,87.1,713.6,4884-ZTHVF,2.9,7-12
0,Male,0,False,False,63,True,1,DSL,1,1,1,1,0,0,One year,False,Electronic check,71.5,4576.3,4890-VMUAV,2.38,60+
0,Female,0,True,True,61,False,-1,DSL,0,1,1,1,1,1,Two year,True,Bank transfer (automatic),61.45,3751.15,4891-NLUBA,2.05,60+
1,Male,0,False,False,1,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,False,Mailed check,19.8,19.8,4892-VLANZ,0.66,0-6
0,Female,0,False,False,50,True,0,No,-1,-1,-1,-1,-1,-1,One year,True,Mailed check,19.35,1033.0,4893-GYUJU,0.64,37-60
1,Male,1,True,False,11,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,False,Mailed check,19.95,214.75,4895-TMWIR,0.66,7-12
0,Male,0,True,True,35,True,1,No,-1,-1,-1,-1,-1,-1,Two year,False,Bank transfer (automatic),25.45,809.25,4896-CPRPF,0.85,25-36
1,Female,0,False,False,1,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,True,Mailed check,20.15,20.15,4897-QSUYC,0.67,0-6
0,Female,0,True,True,72,True,1,DSL,1,1,1,1,1,0,Two year,False,Bank transfer (automatic),80.2,5714.2,4900-MSOMT,2.67,60+
1,Female,1,False,False,29,True,1,Fiber optic,0,0,0,1,1,1,Month-to-month,False,Electronic check,98.65,2862.75,4902-OHLSK,3.29,25-36
0,Male,0,False,False,29,True,1,DSL,0,1,1,0,0,1,One year,False,Credit card (automatic),70.9,1964.6,4903-CNOZC,2.36,25-36
1,Male,0,True,False,5,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,False,Mailed check,19.35,126.05,4903-UYAVB,0.64,0-6
1,Male,0,False,False,11,False,-1,DSL,0,0,1,0,1,0,One year,True,Electronic check,41.6,470.6,4905-JEFDW,1.39,7-12
0,Male,0,True,True,54,True,1,DSL,0,1,0,1,1,0,One year,True,Electronic check,70.7,3770.0,4906-ZHGPK,2.36,37-60
0,Female,1,False,False,49,True,0,Fiber optic,0,1,1,0,0,1,One year,True,Bank transfer (automatic),89.85,4287.2,4908-XAXAY,2.99,37-60
0,Male,1,True,False,72,True,1,Fiber optic,0,1,1,1,1,1,Two year,False,Credit card (automatic),109.7,7898.45,4909-JOUPP,3.66,60+
1,Male,0,True,True,9,True,1,Fiber optic,0,0,1,0,0,0,Month-to-month,True,Bank transfer (automatic),79.35,661.25,4910-AQFFX,2.64,7-12
1,Female,0,False,False,1,True,1,Fiber optic,0,0,0,0,1,1,Month-to-month,True,Electronic check,94.6,94.6,4910-GMJOT,3.15,0-6
1,Female,0,False,True,31,True,1,Fiber optic,0,0,0,0,1,0,Month-to-month,True,Credit card (automatic),86.55,2697.4,4911-BANWH,2.88,25-36
0,Female,0,False,False,1,True,1,Fiber optic,0,0,0,0,1,0,Month-to-month,True,Electronic check,84.6,84.6,4912-PIGUY,2.82,0-6
1,Male,1,True,True,56,True,1,Fiber optic,1,0,1,0,1,1,One year,True,Bank transfer (automatic),104.55,5794.65,4913-EHYUI,3.48,37-60
0,Male,0,True,True,70,True,1,DSL,1,0,1,0,1,0,Two year,False,Credit card (automatic),68.95,4858.7,4915-BFSXL,2.3,60+
0,Female,1,True,False,55,True,1,Fiber optic,0,1,1,1,0,0,Month-to-month,False,Electronic check,90.45,5044.8,4918-FYJNT,3.02,37-60
1,Male,0,False,False,3,True,0,DSL,0,0,0,0,1,0,Month-to-month,False,Credit card (automatic),53.4,188.7,4918-QLLIW,1.78,0-6
1,Male,0,True,True,5,True,1,Fiber optic,1,0,1,0,0,0,Month-to-month,True,Electronic check,84.5,453.75,4919-IKATY,2.82,0-6
1,Male,0,False,True,3,True,0,Fiber optic,0,0,0,0,0,0,Month-to-month,False,Electronic check,69.65,220.1,4919-MOAVT,2.32,0-6
0,Female,0,True,False,26,True,0,DSL,0,1,1,0,1,1,Two year,True,Credit card (automatic),73.5,1905.7,4922-CVPDX,2.45,25-36
0,Female,0,False,False,25,True,0,DSL,0,1,0,1,0,1,Month-to-month,True,Bank transfer (automatic),65.8,1679.65,4923-ADWXJ,2.19,25-36
1,Male,0,False,False,15,True,1,DSL,0,1,0,1,0,0,Month-to-month,True,Credit card (automatic),58.6,939.7,4925-LMHOK,1.95,13-24
0,Female,0,True,False,31,True,0,DSL,0,0,0,1,0,0,Month-to-month,True,Mailed check,49.2,1498.55,4926-UMJZD,1.64,25-36
0,Male,0,True,False,2,True,1,Fiber optic,0,0,1,0,1,0,Month-to-month,True,Electronic check,91.45,171.45,4927-WWOOZ,3.05,0-6
1,Female,0,False,False,1,True,0,DSL,0,0,0,0,1,0,Month-to-month,True,Mailed check,53.55,53.55,4929-BSTRX,1.78,0-6
0,Male,0,False,False,18,True,1,DSL,1,0,0,0,0,0,Month-to-month,False,Mailed check,56.25,969.85,4929-ROART,1.88,13-24
0,Male,1,True,False,2,True,0,Fiber optic,0,0,1,0,1,1,Month-to-month,True,Credit card (automatic),95.5,181.65,4929-XIHVW,3.18,0-6
0,Female,0,False,False,13,True,0,DSL,1,0,0,0,1,1,Month-to-month,True,Electronic check,71.95,923.85,4931-TRZWN,2.4,13-24
0,Female,0,True,False,40,True,0,No,-1,-1,-1,-1,-1,-1,Two year,False,Mailed check,19.1,780.1,4933-BSAIP,0.64,37-60
0,Female,1,False,False,17,True,0,No,-1,-1,-1,-1,-1,-1,One year,False,Mailed check,20.65,330.6,4933-IKULF,0.69,13-24
0,Female,0,False,False,10,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,True,Mailed check,19.9,199.45,4936-YPJNK,0.66,7-12
0,Male,0,True,True,61,True,1,Fiber optic,0,0,1,0,1,1,One year,True,Electronic check,99.9,6241.35,4937-QPZPO,3.33,60+
0,Male,0,False,False,27,True,1,DSL,0,0,1,1,0,0,Month-to-month,False,Electronic check,59.45,1611.65,4939-KYYPY,1.98,25-36
0,Female,0,True,False,60,False,-1,DSL,1,1,0,1,0,0,Two year,False,Bank transfer (automatic),37.7,2288.7,4940-KHCWD,1.26,37-60
0,Male,0,True,False,64,True,1,DSL,1,0,0,0,1,0,One year,True,Credit card (automatic),66.15,4392.5,4942-VZZOM,2.2,60+
0,Female,0,False,False,28,True,0,DSL,0,0,1,0,1,0,Month-to-month,True,Bank transfer (automatic),59.55,1646.45,4945-RVMTE,1.98,25-36
1,Female,0,True,True,11,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,True,Mailed check,19.25,180.3,4946-EDSEW,0.64,7-12
,Male,0,True,False,8,True,0,Fiber optic,1,0,0,0,0,0,Month-to-month,True,Mailed check,75.0,658.1,4946-VTTND,2.5,7-12
0,Male,0,True,True,34,True,1,Fiber optic,0,1,0,0,1,1,Month-to-month,True,Bank transfer (automatic),97.7,3410.0,4947-DSMXK,3.26,25-36
0,Female,1,False,False,36,True,1,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Bank transfer (automatic),74.9,2659.45,4948-WBBKL,2.5,25-36
0,Male,0,False,False,35,False,-1,DSL,0,0,1,0,1,1,Month-to-month,False,Electronic check,49.2,1701.65,4950-BDEUX,1.64,25-36
0,Female,0,False,False,22,True,1,No,-1,-1,-1,-1,-1,-1,Two year,False,Mailed check,26.25,605.9,4950-HKQTE,0.88,13-24
1,Female,0,False,False,4,True,1,Fiber optic,0,1,0,0,0,1,Month-to-month,True,Electronic check,88.95,355.2,4951-UKAAQ,2.97,0-6
1,Female,0,True,True,4,True,1,Fiber optic,0,0,0,0,0,1,Month-to-month,True,Electronic check,85.95,381.3,4952-YSOGZ,2.86,0-6
0,Female,0,True,True,43,True,0,No,-1,-1,-1,-1,-1,-1,One year,False,Mailed check,20.0,817.95,4955-VCWBI,0.67,37-60
0,Male,0,True,True,70,True,0,No,-1,-1,-1,-1,-1,-1,Two year,False,Credit card (automatic),20.35,1458.1,4957-SREEC,0.68,60+
0,Female,0,False,True,15,True,0,DSL,1,1,1,1,0,0,One year,False,Credit card (automatic),65.6,1010.0,4957-TIALW,2.19,13-24
0,Male,0,False,False,3,True,0,DSL,1,0,0,1,1,0,Month-to-month,True,Credit card (automatic),64.4,195.65,4957-TREIR,2.15,0-6
1,Male,0,True,True,7,True,0,DSL,0,0,1,0,0,0,Month-to-month,False,Electronic check,48.7,340.25,4958-GZWIY,1.62,7-12
1,Male,1,False,False,35,True,1,Fiber optic,0,0,1,0,1,1,Month-to-month,True,Electronic check,101.4,3496.3,4958-XCBDQ,3.38,25-36
1,Female,0,True,False,2,True,0,DSL,0,0,0,0,0,0,Month-to-month,True,Credit card (automatic),44.6,80.55,4959-JOSRX,1.49,0-6
0,Male,0,False,True,29,True,0,No,-1,-1,-1,-1,-1,-1,One year,False,Mailed check,19.85,535.05,4962-CHQPW,0.66,25-36
0,Male,0,False,False,72,False,-1,DSL,1,1,1,1,1,1,Two year,True,Bank transfer (automatic),63.7,4464.8,4967-WPNCF,2.12,60+
1,Female,0,False,False,27,True,1,Fiber optic,0,0,0,0,1,1,Month-to-month,True,Mailed check,94.55,2724.6,4971-PUYQO,3.15,25-36
0,Female,0,True,False,71,True,0,DSL,1,1,1,1,1,1,Two year,True,Credit card (automatic),84.4,5969.3,4973-MGTON,2.81,60+
0,Female,0,False,False,30,True,0,DSL,1,1,1,1,1,0,One year,False,Credit card (automatic),74.65,2308.6,4973-RLZVI,2.49,25-36
0,Male,1,True,False,19,False,-1,DSL,0,1,1,0,0,0,Month-to-month,True,Credit card (automatic),34.3,577.15,4976-LNFVV,1.14,13-24
0,Male,0,True,True,56,True,1,No,-1,-1,-1,-1,-1,-1,Two year,False,Bank transfer (automatic),24.15,1402.25,4979-HPRFL,0.8,37-60
0,Male,0,True,False,36,True,0,No,-1,-1,-1,-1,-1,-1,One year,False,Bank transfer (automatic),20.85,720.05,4980-URKXC,0.7,25-36
0,Female,0,True,True,57,True,1,DSL,1,1,0,1,0,0,Month-to-month,False,Bank transfer (automatic),65.2,3687.85,4981-FLTMF,2.17,37-60
0,Male,0,False,False,3,True,0,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Mailed check,69.6,207.4,4983-CCWMC,2.32,0-6
0,Female,0,True,False,52,True,1,Fiber optic,0,1,0,1,1,1,Month-to-month,True,Credit card (automatic),102.7,5138.1,4983-CLMLV,3.42,37-60
0,Female,0,False,False,2,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,True,Mailed check,20.0,40.9,4986-MXSFP,0.67,0-6
0,Male,0,False,False,17,False,-1,DSL,0,0,0,0,0,0,Month-to-month,False,Credit card (automatic),25.1,382.8,4987-GQWPO,0.84,13-24
,Male,0,False,False,30,True,1,Fiber optic,1,0,0,0,1,1,Month-to-month,True,Bank transfer (automatic),100.4,2936.25,4988-BNLTU,3.35,25-36
1,Male,1,False,False,1,True,1,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Electronic check,75.35,75.35,4988-IQIGL,2.51,0-6
,Female,0,True,False,8,True,1,Fiber optic,0,0,0,0,0,1,Month-to-month,True,Electronic check,84.9,764.95,4988-RZJHG,2.83,7-12
0,Male,1,False,False,68,True,1,Fiber optic,0,1,1,0,0,1,Month-to-month,True,Electronic check,95.9,6503.2,4989-LIXVT,3.2,60+
0,Male,0,False,False,57,True,0,No,-1,-1,-1,-1,-1,-1,Two year,False,Mailed check,20.75,1118.8,4990-ALDGW,0.69,37-60
0,Male,0,True,True,72,True,1,DSL,1,0,0,0,0,0,Two year,False,Bank transfer (automatic),55.3,3983.6,4992-LTJNE,1.84,60+
0,Male,0,False,False,26,True,1,Fiber optic,0,0,1,1,0,0,Month-to-month,True,Mailed check,84.3,2281.6,4993-JCRGJ,2.81,25-36
0,Male,0,False,True,14,True,0,DSL,1,1,1,1,0,1,Two year,False,Bank transfer (automatic),76.1,1054.8,4994-OBRSZ,2.54,13-24
